downloaded_date,state,year,url,raw_path,http_status,n_rows_total,n_rows_total_private_state_agg,annual_avg_estabs,annual_avg_emplvl
2026-05-06,NV,2024,https://data.bls.gov/cew/data/api/2024/a/area/32000.csv,data/bls_qcew/raw/qcew_NV_2024.csv,200,2519,1,106439.0,1377101.0
2026-05-06,NY,2017,https://data.bls.gov/cew/data/api/2017/a/area/36000.csv,data/bls_qcew/raw/qcew_NY_2017.csv,200,2873,1,623308.0,7899798.0
2026-05-06,NY,2018,https://data.bls.gov/cew/data/api/2018/a/area/36000.csv,data/bls_qcew/raw/qcew_NY_2018.csv,200,2867,1,622828.0,8017398.0
2026-05-06,NY,2019,https://data.bls.gov/cew/data/api/2019/a/area/36000.csv,data/bls_qcew/raw/qcew_NY_2019.csv,200,2876,1,626961.0,8121568.0
2026-05-06,NY,2020,https://data.bls.gov/cew/data/api/2020/a/area/36000.csv,data/bls_qcew/raw/qcew_NY_2020.csv,200,2861,1,635538.0,7207032.0
2026-05-06,NY,2021,https://data.bls.gov/cew/data/api/2021/a/area/36000.csv,data/bls_qcew/raw/qcew_NY_2021.csv,200,2873,1,645433.0,7460879.0
2026-05-06,NY,2022,https://data.bls.gov/cew/data/api/2022/a/area/36000.csv,data/bls_qcew/raw/qcew_NY_2022.csv,200,2782,1,669545.0,7908130.0
2026-05-06,NY,2023,https://data.bls.gov/cew/data/api/2023/a/area/36000.csv,data/bls_qcew/raw/qcew_NY_2023.csv,200,2778,1,681708.0,8097039.0
2026-05-06,NY,2024,https://data.bls.gov/cew/data/api/2024/a/area/36000.csv,data/bls_qcew/raw/qcew_NY_2024.csv,200,2780,1,691628.0,8303012.0
2026-05-06,OH,2017,https://data.bls.gov/cew/data/api/2017/a/area/39000.csv,data/bls_qcew/raw/qcew_OH_2017.csv,200,2897,1,281633.0,4646773.0
2026-05-06,OH,2018,https://data.bls.gov/cew/data/api/2018/a/area/39000.csv,data/bls_qcew/raw/qcew_OH_2018.csv,200,2892,1,283135.0,4687246.0
2026-05-06,OH,2019,https://data.bls.gov/cew/data/api/2019/a/area/39000.csv,data/bls_qcew/raw/qcew_OH_2019.csv,200,2889,1,287351.0,4711316.0
2026-05-06,OH,2020,https://data.bls.gov/cew/data/api/2020/a/area/39000.csv,data/bls_qcew/raw/qcew_OH_2020.csv,200,2911,1,290789.0,4418269.0
2026-05-06,OH,2021,https://data.bls.gov/cew/data/api/2021/a/area/39000.csv,data/bls_qcew/raw/qcew_OH_2021.csv,200,2921,1,300640.0,4546542.0
2026-05-06,OH,2022,https://data.bls.gov/cew/data/api/2022/a/area/39000.csv,data/bls_qcew/raw/qcew_OH_2022.csv,200,2881,1,313656.0,4684897.0
2026-05-06,OH,2023,https://data.bls.gov/cew/data/api/2023/a/area/39000.csv,data/bls_qcew/raw/qcew_OH_2023.csv,200,2894,1,321911.0,4757108.0
2026-05-06,OH,2024,https://data.bls.gov/cew/data/api/2024/a/area/39000.csv,data/bls_qcew/raw/qcew_OH_2024.csv,200,2899,1,328831.0,4784025.0
2026-05-06,OK,2017,https://data.bls.gov/cew/data/api/2017/a/area/40000.csv,data/bls_qcew/raw/qcew_OK_2017.csv,200,2870,1,104615.0,1260205.0
2026-05-06,OK,2018,https://data.bls.gov/cew/data/api/2018/a/area/40000.csv,data/bls_qcew/raw/qcew_OK_2018.csv,200,2866,1,104889.0,1285704.0
2026-05-06,OK,2019,https://data.bls.gov/cew/data/api/2019/a/area/40000.csv,data/bls_qcew/raw/qcew_OK_2019.csv,200,2874,1,105815.0,1296418.0
2026-05-06,OK,2020,https://data.bls.gov/cew/data/api/2020/a/area/40000.csv,data/bls_qcew/raw/qcew_OK_2020.csv,200,2875,1,106844.0,1230661.0
2026-05-06,OK,2021,https://data.bls.gov/cew/data/api/2021/a/area/40000.csv,data/bls_qcew/raw/qcew_OK_2021.csv,200,2871,1,109957.0,1255233.0
2026-05-06,OK,2022,https://data.bls.gov/cew/data/api/2022/a/area/40000.csv,data/bls_qcew/raw/qcew_OK_2022.csv,200,2786,1,117212.0,1304605.0
2026-05-06,OK,2023,https://data.bls.gov/cew/data/api/2023/a/area/40000.csv,data/bls_qcew/raw/qcew_OK_2023.csv,200,2795,1,123651.0,1342938.0
2026-05-06,OK,2024,https://data.bls.gov/cew/data/api/2024/a/area/40000.csv,data/bls_qcew/raw/qcew_OK_2024.csv,200,2799,1,123123.0,1355649.0
2026-05-06,OR,2017,https://data.bls.gov/cew/data/api/2017/a/area/41000.csv,data/bls_qcew/raw/qcew_OR_2017.csv,200,2857,1,144582.0,1596853.0
2026-05-06,OR,2018,https://data.bls.gov/cew/data/api/2018/a/area/41000.csv,data/bls_qcew/raw/qcew_OR_2018.csv,200,2873,1,149168.0,1648323.0
2026-05-06,OR,2019,https://data.bls.gov/cew/data/api/2019/a/area/41000.csv,data/bls_qcew/raw/qcew_OR_2019.csv,200,2868,1,152892.0,1677647.0
2026-05-06,OR,2020,https://data.bls.gov/cew/data/api/2020/a/area/41000.csv,data/bls_qcew/raw/qcew_OR_2020.csv,200,2885,1,157335.0,1570539.0
2026-05-06,OR,2021,https://data.bls.gov/cew/data/api/2021/a/area/41000.csv,data/bls_qcew/raw/qcew_OR_2021.csv,200,2900,1,165889.0,1613336.0
2026-05-06,OR,2022,https://data.bls.gov/cew/data/api/2022/a/area/41000.csv,data/bls_qcew/raw/qcew_OR_2022.csv,200,2846,1,177635.0,1675632.0
2026-05-06,OR,2023,https://data.bls.gov/cew/data/api/2023/a/area/41000.csv,data/bls_qcew/raw/qcew_OR_2023.csv,200,2864,1,186144.0,1702772.0
2026-05-06,OR,2024,https://data.bls.gov/cew/data/api/2024/a/area/41000.csv,data/bls_qcew/raw/qcew_OR_2024.csv,200,2847,1,180622.0,1701612.0
2026-05-06,PA,2017,https://data.bls.gov/cew/data/api/2017/a/area/42000.csv,data/bls_qcew/raw/qcew_PA_2017.csv,200,2801,1,340718.0,5124456.0
2026-05-06,PA,2018,https://data.bls.gov/cew/data/api/2018/a/area/42000.csv,data/bls_qcew/raw/qcew_PA_2018.csv,200,2793,1,342488.0,5193979.0
2026-05-06,PA,2019,https://data.bls.gov/cew/data/api/2019/a/area/42000.csv,data/bls_qcew/raw/qcew_PA_2019.csv,200,2785,1,345780.0,5249732.0
2026-05-06,PA,2020,https://data.bls.gov/cew/data/api/2020/a/area/42000.csv,data/bls_qcew/raw/qcew_PA_2020.csv,200,2788,1,348195.0,4829417.0
2026-05-06,PA,2021,https://data.bls.gov/cew/data/api/2021/a/area/42000.csv,data/bls_qcew/raw/qcew_PA_2021.csv,200,2766,1,356333.0,4998653.0
2026-05-06,PA,2022,https://data.bls.gov/cew/data/api/2022/a/area/42000.csv,data/bls_qcew/raw/qcew_PA_2022.csv,200,2703,1,371182.0,5210459.0
2026-05-06,PA,2023,https://data.bls.gov/cew/data/api/2023/a/area/42000.csv,data/bls_qcew/raw/qcew_PA_2023.csv,200,2703,1,372887.0,5301444.0
2026-05-06,PA,2024,https://data.bls.gov/cew/data/api/2024/a/area/42000.csv,data/bls_qcew/raw/qcew_PA_2024.csv,200,2702,1,375291.0,5345984.0
2026-05-06,RI,2017,https://data.bls.gov/cew/data/api/2017/a/area/44000.csv,data/bls_qcew/raw/qcew_RI_2017.csv,200,2181,1,36649.0,417997.0
2026-05-06,RI,2018,https://data.bls.gov/cew/data/api/2018/a/area/44000.csv,data/bls_qcew/raw/qcew_RI_2018.csv,200,2184,1,37304.0,421767.0
2026-05-06,RI,2019,https://data.bls.gov/cew/data/api/2019/a/area/44000.csv,data/bls_qcew/raw/qcew_RI_2019.csv,200,2211,1,38149.0,424477.0
2026-05-06,RI,2020,https://data.bls.gov/cew/data/api/2020/a/area/44000.csv,data/bls_qcew/raw/qcew_RI_2020.csv,200,2213,1,39249.0,384927.0
2026-05-06,RI,2021,https://data.bls.gov/cew/data/api/2021/a/area/44000.csv,data/bls_qcew/raw/qcew_RI_2021.csv,200,2233,1,42220.0,404284.0
2026-05-06,RI,2022,https://data.bls.gov/cew/data/api/2022/a/area/44000.csv,data/bls_qcew/raw/qcew_RI_2022.csv,200,2179,1,45438.0,420969.0
2026-05-06,RI,2023,https://data.bls.gov/cew/data/api/2023/a/area/44000.csv,data/bls_qcew/raw/qcew_RI_2023.csv,200,2196,1,47475.0,427171.0
2026-05-06,RI,2024,https://data.bls.gov/cew/data/api/2024/a/area/44000.csv,data/bls_qcew/raw/qcew_RI_2024.csv,200,2190,1,48281.0,433425.0
2026-05-06,SC,2017,https://data.bls.gov/cew/data/api/2017/a/area/45000.csv,data/bls_qcew/raw/qcew_SC_2017.csv,200,2751,1,124941.0,1688066.0
2026-05-06,SC,2018,https://data.bls.gov/cew/data/api/2018/a/area/45000.csv,data/bls_qcew/raw/qcew_SC_2018.csv,200,2754,1,128358.0,1743243.0
2026-05-06,SC,2019,https://data.bls.gov/cew/data/api/2019/a/area/45000.csv,data/bls_qcew/raw/qcew_SC_2019.csv,200,2752,1,136498.0,1774305.0
2026-05-06,SC,2020,https://data.bls.gov/cew/data/api/2020/a/area/45000.csv,data/bls_qcew/raw/qcew_SC_2020.csv,200,2756,1,141701.0,1677040.0
2026-05-06,SC,2021,https://data.bls.gov/cew/data/api/2021/a/area/45000.csv,data/bls_qcew/raw/qcew_SC_2021.csv,200,2757,1,148172.0,1747288.0
2026-05-06,SC,2022,https://data.bls.gov/cew/data/api/2022/a/area/45000.csv,data/bls_qcew/raw/qcew_SC_2022.csv,200,2711,1,162148.0,1833574.0
2026-05-06,SC,2023,https://data.bls.gov/cew/data/api/2023/a/area/45000.csv,data/bls_qcew/raw/qcew_SC_2023.csv,200,2710,1,173406.0,1887022.0
2026-05-06,SC,2024,https://data.bls.gov/cew/data/api/2024/a/area/45000.csv,data/bls_qcew/raw/qcew_SC_2024.csv,200,2715,1,186229.0,1918314.0
2026-05-06,SD,2017,https://data.bls.gov/cew/data/api/2017/a/area/46000.csv,data/bls_qcew/raw/qcew_SD_2017.csv,200,2329,1,30860.0,348925.0
2026-05-06,SD,2018,https://data.bls.gov/cew/data/api/2018/a/area/46000.csv,data/bls_qcew/raw/qcew_SD_2018.csv,200,2326,1,31286.0,352997.0
2026-05-06,SD,2019,https://data.bls.gov/cew/data/api/2019/a/area/46000.csv,data/bls_qcew/raw/qcew_SD_2019.csv,200,2331,1,31774.0,355442.0
2026-05-06,SD,2020,https://data.bls.gov/cew/data/api/2020/a/area/46000.csv,data/bls_qcew/raw/qcew_SD_2020.csv,200,2322,1,32502.0,344581.0
2026-05-06,SD,2021,https://data.bls.gov/cew/data/api/2021/a/area/46000.csv,data/bls_qcew/raw/qcew_SD_2021.csv,200,2355,1,34119.0,356870.0
2026-05-06,SD,2022,https://data.bls.gov/cew/data/api/2022/a/area/46000.csv,data/bls_qcew/raw/qcew_SD_2022.csv,200,2316,1,36373.0,368476.0
2026-05-06,SD,2023,https://data.bls.gov/cew/data/api/2023/a/area/46000.csv,data/bls_qcew/raw/qcew_SD_2023.csv,200,2321,1,37321.0,376993.0
2026-05-06,SD,2024,https://data.bls.gov/cew/data/api/2024/a/area/46000.csv,data/bls_qcew/raw/qcew_SD_2024.csv,200,2314,1,37934.0,381950.0
2026-05-06,TN,2017,https://data.bls.gov/cew/data/api/2017/a/area/47000.csv,data/bls_qcew/raw/qcew_TN_2017.csv,200,2738,1,152583.0,2519935.0
2026-05-06,TN,2018,https://data.bls.gov/cew/data/api/2018/a/area/47000.csv,data/bls_qcew/raw/qcew_TN_2018.csv,200,2745,1,157381.0,2560978.0
2026-05-06,TN,2019,https://data.bls.gov/cew/data/api/2019/a/area/47000.csv,data/bls_qcew/raw/qcew_TN_2019.csv,200,2760,1,161998.0,2614349.0
2026-05-06,TN,2020,https://data.bls.gov/cew/data/api/2020/a/area/47000.csv,data/bls_qcew/raw/qcew_TN_2020.csv,200,2777,1,168073.0,2502249.0
2026-05-06,TN,2021,https://data.bls.gov/cew/data/api/2021/a/area/47000.csv,data/bls_qcew/raw/qcew_TN_2021.csv,200,2779,1,180919.0,2604555.0
2026-05-06,TN,2022,https://data.bls.gov/cew/data/api/2022/a/area/47000.csv,data/bls_qcew/raw/qcew_TN_2022.csv,200,2747,1,197747.0,2741025.0
2026-05-06,TN,2023,https://data.bls.gov/cew/data/api/2023/a/area/47000.csv,data/bls_qcew/raw/qcew_TN_2023.csv,200,2750,1,215424.0,2810600.0
2026-05-06,TN,2024,https://data.bls.gov/cew/data/api/2024/a/area/47000.csv,data/bls_qcew/raw/qcew_TN_2024.csv,200,2779,1,222670.0,2838835.0
2026-05-06,TX,2017,https://data.bls.gov/cew/data/api/2017/a/area/48000.csv,data/bls_qcew/raw/qcew_TX_2017.csv,200,3161,1,660399.0,10151376.0
2026-05-06,TX,2018,https://data.bls.gov/cew/data/api/2018/a/area/48000.csv,data/bls_qcew/raw/qcew_TX_2018.csv,200,3163,1,678492.0,10429485.0
2026-05-06,TX,2019,https://data.bls.gov/cew/data/api/2019/a/area/48000.csv,data/bls_qcew/raw/qcew_TX_2019.csv,200,3165,1,698138.0,10694544.0
2026-05-06,TX,2020,https://data.bls.gov/cew/data/api/2020/a/area/48000.csv,data/bls_qcew/raw/qcew_TX_2020.csv,200,3174,1,720066.0,10184330.0
2026-05-06,TX,2021,https://data.bls.gov/cew/data/api/2021/a/area/48000.csv,data/bls_qcew/raw/qcew_TX_2021.csv,200,3175,1,752347.0,10641008.0
2026-05-06,TX,2022,https://data.bls.gov/cew/data/api/2022/a/area/48000.csv,data/bls_qcew/raw/qcew_TX_2022.csv,200,3105,1,788032.0,11337527.0
2026-05-06,TX,2023,https://data.bls.gov/cew/data/api/2023/a/area/48000.csv,data/bls_qcew/raw/qcew_TX_2023.csv,200,3119,1,814653.0,11729639.0
2026-05-06,TX,2024,https://data.bls.gov/cew/data/api/2024/a/area/48000.csv,data/bls_qcew/raw/qcew_TX_2024.csv,200,3114,1,829105.0,11910861.0
2026-05-06,UT,2017,https://data.bls.gov/cew/data/api/2017/a/area/49000.csv,data/bls_qcew/raw/qcew_UT_2017.csv,200,2717,1,95389.0,1202475.0
2026-05-06,UT,2018,https://data.bls.gov/cew/data/api/2018/a/area/49000.csv,data/bls_qcew/raw/qcew_UT_2018.csv,200,2747,1,99566.0,1247220.0
2026-05-06,UT,2019,https://data.bls.gov/cew/data/api/2019/a/area/49000.csv,data/bls_qcew/raw/qcew_UT_2019.csv,200,2755,1,104054.0,1284151.0
2026-05-06,UT,2020,https://data.bls.gov/cew/data/api/2020/a/area/49000.csv,data/bls_qcew/raw/qcew_UT_2020.csv,200,2749,1,108976.0,1269695.0
2026-05-06,UT,2021,https://data.bls.gov/cew/data/api/2021/a/area/49000.csv,data/bls_qcew/raw/qcew_UT_2021.csv,200,2742,1,117427.0,1344172.0
2026-05-06,UT,2022,https://data.bls.gov/cew/data/api/2022/a/area/49000.csv,data/bls_qcew/raw/qcew_UT_2022.csv,200,2688,1,128186.0,1407806.0
2026-05-06,UT,2023,https://data.bls.gov/cew/data/api/2023/a/area/49000.csv,data/bls_qcew/raw/qcew_UT_2023.csv,200,2687,1,131617.0,1437279.0
2026-05-06,UT,2024,https://data.bls.gov/cew/data/api/2024/a/area/49000.csv,data/bls_qcew/raw/qcew_UT_2024.csv,200,2685,1,135539.0,1451665.0
2026-05-06,VA,2017,https://data.bls.gov/cew/data/api/2017/a/area/51000.csv,data/bls_qcew/raw/qcew_VA_2017.csv,200,2970,1,262446.0,3140917.0
2026-05-06,VA,2018,https://data.bls.gov/cew/data/api/2018/a/area/51000.csv,data/bls_qcew/raw/qcew_VA_2018.csv,200,2971,1,270687.0,3188362.0
2026-05-06,VA,2019,https://data.bls.gov/cew/data/api/2019/a/area/51000.csv,data/bls_qcew/raw/qcew_VA_2019.csv,200,2991,1,272258.0,3227013.0
2026-05-06,VA,2020,https://data.bls.gov/cew/data/api/2020/a/area/51000.csv,data/bls_qcew/raw/qcew_VA_2020.csv,200,2995,1,275070.0,3050133.0
2026-05-06,VA,2021,https://data.bls.gov/cew/data/api/2021/a/area/51000.csv,data/bls_qcew/raw/qcew_VA_2021.csv,200,3028,1,289340.0,3147453.0
2026-05-06,VA,2022,https://data.bls.gov/cew/data/api/2022/a/area/51000.csv,data/bls_qcew/raw/qcew_VA_2022.csv,200,2958,1,319638.0,3258793.0
2026-05-06,VA,2023,https://data.bls.gov/cew/data/api/2023/a/area/51000.csv,data/bls_qcew/raw/qcew_VA_2023.csv,200,2959,1,312152.0,3332239.0
2026-05-06,VA,2024,https://data.bls.gov/cew/data/api/2024/a/area/51000.csv,data/bls_qcew/raw/qcew_VA_2024.csv,200,2968,1,308528.0,3369001.0
2026-05-06,VT,2017,https://data.bls.gov/cew/data/api/2017/a/area/50000.csv,data/bls_qcew/raw/qcew_VT_2017.csv,200,2194,1,24034.0,256446.0
2026-05-06,VT,2018,https://data.bls.gov/cew/data/api/2018/a/area/50000.csv,data/bls_qcew/raw/qcew_VT_2018.csv,200,2203,1,24173.0,257141.0
2026-05-06,VT,2019,https://data.bls.gov/cew/data/api/2019/a/area/50000.csv,data/bls_qcew/raw/qcew_VT_2019.csv,200,2195,1,24523.0,257280.0
2026-05-06,VT,2020,https://data.bls.gov/cew/data/api/2020/a/area/50000.csv,data/bls_qcew/raw/qcew_VT_2020.csv,200,2198,1,24900.0,232551.0
2026-05-06,VT,2021,https://data.bls.gov/cew/data/api/2021/a/area/50000.csv,data/bls_qcew/raw/qcew_VT_2021.csv,200,2212,1,26479.0,241494.0
2026-05-06,VT,2022,https://data.bls.gov/cew/data/api/2022/a/area/50000.csv,data/bls_qcew/raw/qcew_VT_2022.csv,200,2192,1,28549.0,250086.0
2026-05-06,VT,2023,https://data.bls.gov/cew/data/api/2023/a/area/50000.csv,data/bls_qcew/raw/qcew_VT_2023.csv,200,2187,1,29935.0,254464.0
2026-05-06,VT,2024,https://data.bls.gov/cew/data/api/2024/a/area/50000.csv,data/bls_qcew/raw/qcew_VT_2024.csv,200,2183,1,30789.0,255878.0
2026-05-06,WA,2017,https://data.bls.gov/cew/data/api/2017/a/area/53000.csv,data/bls_qcew/raw/qcew_WA_2017.csv,200,2940,1,237316.0,2735142.0
2026-05-06,WA,2018,https://data.bls.gov/cew/data/api/2018/a/area/53000.csv,data/bls_qcew/raw/qcew_WA_2018.csv,200,2964,1,244223.0,2810692.0
2026-05-06,WA,2019,https://data.bls.gov/cew/data/api/2019/a/area/53000.csv,data/bls_qcew/raw/qcew_WA_2019.csv,200,2954,1,248576.0,2871805.0
2026-05-06,WA,2020,https://data.bls.gov/cew/data/api/2020/a/area/53000.csv,data/bls_qcew/raw/qcew_WA_2020.csv,200,2969,1,263926.0,2709844.0
2026-05-06,WA,2021,https://data.bls.gov/cew/data/api/2021/a/area/53000.csv,data/bls_qcew/raw/qcew_WA_2021.csv,200,2979,1,267872.0,2805472.0
2026-05-06,WA,2022,https://data.bls.gov/cew/data/api/2022/a/area/53000.csv,data/bls_qcew/raw/qcew_WA_2022.csv,200,2916,1,252068.0,2955687.0
2026-05-06,WA,2023,https://data.bls.gov/cew/data/api/2023/a/area/53000.csv,data/bls_qcew/raw/qcew_WA_2023.csv,200,2905,1,224177.0,3003089.0
2026-05-06,WA,2024,https://data.bls.gov/cew/data/api/2024/a/area/53000.csv,data/bls_qcew/raw/qcew_WA_2024.csv,200,2896,1,232529.0,3003097.0
2026-05-06,WI,2017,https://data.bls.gov/cew/data/api/2017/a/area/55000.csv,data/bls_qcew/raw/qcew_WI_2017.csv,200,2803,1,164288.0,2473083.0
2026-05-06,WI,2018,https://data.bls.gov/cew/data/api/2018/a/area/55000.csv,data/bls_qcew/raw/qcew_WI_2018.csv,200,2799,1,167652.0,2497801.0
2026-05-06,WI,2019,https://data.bls.gov/cew/data/api/2019/a/area/55000.csv,data/bls_qcew/raw/qcew_WI_2019.csv,200,2796,1,168741.0,2506971.0
2026-05-06,WI,2020,https://data.bls.gov/cew/data/api/2020/a/area/55000.csv,data/bls_qcew/raw/qcew_WI_2020.csv,200,2812,1,170628.0,2365625.0
2026-05-06,WI,2021,https://data.bls.gov/cew/data/api/2021/a/area/55000.csv,data/bls_qcew/raw/qcew_WI_2021.csv,200,2833,1,178272.0,2433229.0
2026-05-06,WI,2022,https://data.bls.gov/cew/data/api/2022/a/area/55000.csv,data/bls_qcew/raw/qcew_WI_2022.csv,200,2727,1,189729.0,2505934.0
2026-05-06,WI,2023,https://data.bls.gov/cew/data/api/2023/a/area/55000.csv,data/bls_qcew/raw/qcew_WI_2023.csv,200,2726,1,191651.0,2545041.0
2026-05-06,WI,2024,https://data.bls.gov/cew/data/api/2024/a/area/55000.csv,data/bls_qcew/raw/qcew_WI_2024.csv,200,2738,1,195879.0,2557800.0
2026-05-06,WV,2017,https://data.bls.gov/cew/data/api/2017/a/area/54000.csv,data/bls_qcew/raw/qcew_WV_2017.csv,200,2349,1,46332.0,547549.0
2026-05-06,WV,2018,https://data.bls.gov/cew/data/api/2018/a/area/54000.csv,data/bls_qcew/raw/qcew_WV_2018.csv,200,2355,1,47091.0,559118.0
2026-05-06,WV,2019,https://data.bls.gov/cew/data/api/2019/a/area/54000.csv,data/bls_qcew/raw/qcew_WV_2019.csv,200,2350,1,46961.0,553809.0
2026-05-06,WV,2020,https://data.bls.gov/cew/data/api/2020/a/area/54000.csv,data/bls_qcew/raw/qcew_WV_2020.csv,200,2374,1,47373.0,509884.0
2026-05-06,WV,2021,https://data.bls.gov/cew/data/api/2021/a/area/54000.csv,data/bls_qcew/raw/qcew_WV_2021.csv,200,2406,1,49486.0,525060.0
2026-05-06,WV,2022,https://data.bls.gov/cew/data/api/2022/a/area/54000.csv,data/bls_qcew/raw/qcew_WV_2022.csv,200,2377,1,51829.0,539694.0
2026-05-06,WV,2023,https://data.bls.gov/cew/data/api/2023/a/area/54000.csv,data/bls_qcew/raw/qcew_WV_2023.csv,200,2390,1,55339.0,551378.0
2026-05-06,WV,2024,https://data.bls.gov/cew/data/api/2024/a/area/54000.csv,data/bls_qcew/raw/qcew_WV_2024.csv,200,2409,1,57789.0,559911.0
2026-05-06,WY,2017,https://data.bls.gov/cew/data/api/2017/a/area/56000.csv,data/bls_qcew/raw/qcew_WY_2017.csv,200,2194,1,24622.0,203816.0
2026-05-06,WY,2018,https://data.bls.gov/cew/data/api/2018/a/area/56000.csv,data/bls_qcew/raw/qcew_WY_2018.csv,200,2187,1,24873.0,207335.0
2026-05-06,WY,2019,https://data.bls.gov/cew/data/api/2019/a/area/56000.csv,data/bls_qcew/raw/qcew_WY_2019.csv,200,2191,1,25256.0,211746.0
2026-05-06,WY,2020,https://data.bls.gov/cew/data/api/2020/a/area/56000.csv,data/bls_qcew/raw/qcew_WY_2020.csv,200,2195,1,25827.0,196823.0
2026-05-06,WY,2021,https://data.bls.gov/cew/data/api/2021/a/area/56000.csv,data/bls_qcew/raw/qcew_WY_2021.csv,200,2231,1,26768.0,201580.0
2026-05-06,WY,2022,https://data.bls.gov/cew/data/api/2022/a/area/56000.csv,data/bls_qcew/raw/qcew_WY_2022.csv,200,2214,1,28130.0,208246.0
2026-05-06,WY,2023,https://data.bls.gov/cew/data/api/2023/a/area/56000.csv,data/bls_qcew/raw/qcew_WY_2023.csv,200,2219,1,28690.0,213529.0
2026-05-06,WY,2024,https://data.bls.gov/cew/data/api/2024/a/area/56000.csv,data/bls_qcew/raw/qcew_WY_2024.csv,200,2221,1,29070.0,214502.0
